tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,006,200452,,,Tine Scheuer Larsen,U,,DEN,20.1259411362,44,,200492,,,Tina Mochizuki,R,,USA,33.4236824093,,,6-2 6-3,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,007,201019,,,Melissa Gurney,U,,USA,16.8432580424,113,,200378,,,Anne Smith,R,,USA,26.8254620123,54,,6-4 6-3,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,008,200500,,Q,Pilar Vasquez,U,,PER,22.9541409993,183,,200988,,,Jenny Klitch,U,,USA,21.0239561944,,,6-1 6-0,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,009,200533,,,Pam Casale Telford,R,,USA,22.3545516769,55,,200466,14,,Molly Van Nostrand,U,,USA,21.1279945243,,,6-2 6-1,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,010,200412,,,Vicki Nelson Dunbar,U,,USA,23.5893223819,,,200630,,,Laura Gildemeister,U,,PER,22.2915811088,41,,6-4 6-2,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,011,200989,,,Leigh Anne Thompson,U,,USA,22.302532512,,,200390,,,Mary Lou Daniels,R,,USA,24.7255304586,76,,6-4 6-4,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,012,200640,,,Mercedes Paz,U,,ARG,19.8357289528,112,,201039,,Q,Caterina Nozzoli,U,,ITA,18.8309377139,,,6-2 6-0,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,013,201027,,Q,Gabriela Dinu,U,,FRG,26.0314852841,,,201005,,,Amy Holton,U,,USA,21.0622861054,,,6-1 7-5,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,014,200481,,Q,Elna Reinach,U,,RSA,17.401779603,152,,200589,,Q,Halle Cioffi,U,,USA,16.7282683094,168,,7-5 6-4,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,015,200399,,,Jennifer Mundel,U,,RSA,24.2683093771,,,200362,13,,Liz Smylie,U,,AUS,23.0472279261,52,,6-3 5-7 6-4,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,016,201022,11,,Debbie Spence Nasim,U,,USA,18.7186858316,39,,200552,,,Maria Lindstrom,U,,SWE,23.1430527036,130,,5-7 6-4 6-2,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,017,200417,,,Gigi Fernandez,U,,USA,22.1793292266,73,,201032,,,Cecilia Fernandez Parker,U,,USA,22.8336755647,,,7-6 6-2,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,018,200440,,,Shawn Foltz,U,,USA,18.3518138261,145,,201176,,Q,Jane Forman,U,,USA,24.2655715264,,,6-4 6-4,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,019,200428,,,Lori Mcneil,U,,USA,22.3600273785,77,,200393,,,Lea Antonoplis,U,,USA,27.2689938398,99,,7-5 6-2,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,020,201015,,,Grace Kim,U,,USA,18.0314852841,,,200991,,,Joanne Russell,U,,USA,31.4934976044,,,6-4 7-5,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,021,200460,,,Regina Marsikova,U,,CZE,27.3785078713,,,200673,,,Susan Sloane Lundy,R,,USA,15.394934976,105,,4-6 6-0 6-3,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,022,200472,9,,Helen Kelesi,U,,CAN,16.4490075291,38,,200425,,,Sophie Amiach,U,,FRA,22.4640657084,123,,6-2 6-2,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,023,200994,,,Michelle Torres,U,,USA,18.8364134155,63,,200476,,Q,Cammy Macgregor,U,,USA,17.5441478439,196,,7-6 6-1,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,024,200447,,,Adriana Villagran Reami,U,,ARG,29.7221081451,,,200415,,,Catherine Suire,U,,FRA,26.6173853525,84,,6-2 0-6 6-4,3,R64
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,025,200414,1,,Steffi Graf,R,,GER,16.8706365503,3,,200597,,,Mary Joe Fernandez,R,,USA,14.6913073238,70,,6-3 6-1,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,026,200410,,,Yvonne Vermaak,R,,RSA,29.3579739904,,,200549,,,Penny Barg Mager,R,,USA,22.045174538,140,,6-2 6-4,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,027,201021,,,Laura Garrone,U,,ITA,18.4503764545,78,,200407,,,Camille Benjamin,U,,USA,19.9041752225,66,,6-1 5-7 6-3,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,028,200496,5,,Terry Phelps,U,,USA,19.3593429158,22,,200452,,,Tine Scheuer Larsen,U,,DEN,20.1259411362,44,,6-2 6-2,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,029,201019,,,Melissa Gurney,U,,USA,16.8432580424,113,,200389,4,,Kathy Jordan,U,,USA,26.4010951403,13,,7-6 3-6 7-5,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,030,200533,,,Pam Casale Telford,R,,USA,22.3545516769,55,,200500,,Q,Pilar Vasquez,U,,PER,22.9541409993,183,,6-1 6-1,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,031,200989,,,Leigh Anne Thompson,U,,USA,22.302532512,,,200412,,,Vicki Nelson Dunbar,U,,USA,23.5893223819,,,6-3 6-2,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,032,200640,,,Mercedes Paz,U,,ARG,19.8357289528,112,,200725,8,,Sandra Cecchini,U,,ITA,21.1635865845,36,,4-6 7-5 6-1,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,033,200416,7,,Robin White,U,,USA,22.3819301848,23,,201027,,Q,Gabriela Dinu,U,,FRG,26.0314852841,,,4-6 6-4 6-0,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,034,200481,,Q,Elna Reinach,U,,RSA,17.401779603,152,,200399,,,Jennifer Mundel,U,,RSA,24.2683093771,,,6-3 7-5,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,035,201022,11,,Debbie Spence Nasim,U,,USA,18.7186858316,39,,200417,,,Gigi Fernandez,U,,USA,22.1793292266,73,,7-5 3-6 6-4,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,036,200572,11,,Gabriela Sabatini,R,,ARG,15.9507186858,12,,200440,,,Shawn Foltz,U,,USA,18.3518138261,145,,6-1 6-0,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,037,201035,6,,Kate Gompert,U,,USA,23.2936344969,25,,200428,,,Lori Mcneil,U,,USA,22.3600273785,77,,6-0 6-3,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,038,200460,,,Regina Marsikova,U,,CZE,27.3785078713,,,201015,,,Grace Kim,U,,USA,18.0314852841,,,6-1 6-1,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,039,200472,9,,Helen Kelesi,U,,CAN,16.4490075291,38,,200994,,,Michelle Torres,U,,USA,18.8364134155,63,,6-7 6-2 6-1,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,040,200401,2,,Manuela Maleeva Fragniere,R,,SUI,19.2005475702,10,,200447,,,Adriana Villagran Reami,U,,ARG,29.7221081451,,,6-1 6-1,3,R32
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,041,200414,1,,Steffi Graf,R,,GER,16.8706365503,3,,200410,,,Yvonne Vermaak,R,,RSA,29.3579739904,,,6-0 6-2,3,R16
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,042,200496,5,,Terry Phelps,U,,USA,19.3593429158,22,,201021,,,Laura Garrone,U,,ITA,18.4503764545,78,,6-2 6-2,3,R16
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,043,201019,,,Melissa Gurney,U,,USA,16.8432580424,113,,200533,,,Pam Casale Telford,R,,USA,22.3545516769,55,,6-2 6-4,3,R16
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,044,200640,,,Mercedes Paz,U,,ARG,19.8357289528,112,,200989,,,Leigh Anne Thompson,U,,USA,22.302532512,,,7-5 6-2,3,R16
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,045,200416,7,,Robin White,U,,USA,22.3819301848,23,,200481,,Q,Elna Reinach,U,,RSA,17.401779603,152,,6-1 6-4,3,R16
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,046,200572,11,,Gabriela Sabatini,R,,ARG,15.9507186858,12,,201022,11,,Debbie Spence Nasim,U,,USA,18.7186858316,39,,7-5 6-2,3,R16
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,047,200460,,,Regina Marsikova,U,,CZE,27.3785078713,,,201035,6,,Kate Gompert,U,,USA,23.2936344969,25,,1-6 6-2 7-6,3,R16
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,048,200401,2,,Manuela Maleeva Fragniere,R,,SUI,19.2005475702,10,,200472,9,,Helen Kelesi,U,,CAN,16.4490075291,38,,6-3 6-1,3,R16
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,049,200414,1,,Steffi Graf,R,,GER,16.8706365503,3,,200496,5,,Terry Phelps,U,,USA,19.3593429158,22,,6-4 6-3,3,QF
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,050,200640,,,Mercedes Paz,U,,ARG,19.8357289528,112,,201019,,,Melissa Gurney,U,,USA,16.8432580424,113,,7-6 6-3,3,QF
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,051,200572,11,,Gabriela Sabatini,R,,ARG,15.9507186858,12,,200416,7,,Robin White,U,,USA,22.3819301848,23,,6-1 7-5,3,QF
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,052,200401,2,,Manuela Maleeva Fragniere,R,,SUI,19.2005475702,10,,200460,,,Regina Marsikova,U,,CZE,27.3785078713,,,7-5 6-2,3,QF
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,053,200414,1,,Steffi Graf,R,,GER,16.8706365503,3,,200640,,,Mercedes Paz,U,,ARG,19.8357289528,112,,6-3 6-2,3,SF
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,054,200572,11,,Gabriela Sabatini,R,,ARG,15.9507186858,12,,200401,2,,Manuela Maleeva Fragniere,R,,SUI,19.2005475702,10,,6-4 6-4,3,SF
1986-W-WT-USA-18A-1986,US Clay Courts,Clay,56,W,19860427,055,200414,1,,Steffi Graf,R,,GER,16.8706365503,3,,200572,11,,Gabriela Sabatini,R,,ARG,15.9507186858,12,,2-6 7-6 6-4,3,F
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,001,200293,1,,Martina Navratilova,L,173,USA,29.3716632444,1,,201015,,,Grace Kim,U,,USA,17.87816564,,,6-2 6-1,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,002,200457,,,Andrea Holikova,U,,TCH,18.1300479124,,,200359,,,Christiane Jolissaint,U,,SUI,24.4709103354,36,,4-6 6-1 6-2,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,003,200408,,,Alycia Moulton,U,,USA,25.0349075975,26,,200437,,,Annabel Croft,U,,GBR,19.6413415469,28,,6-1 6-2,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,004,200375,7,,Barbara Potter,U,,USA,24.3613963039,17,,200392,,,Jo Durie,R,,GBR,25.5989048597,21,,7-6 6-3,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,005,200360,3,,Pam Shriver,R,,USA,23.6632443532,6,,200340,,,Marcella Mesker,U,,NED,26.7789185489,43,,6-2 6-1,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,006,200422,,,Raffaella Reggi Concato,U,,ITA,20.2628336756,40,,200533,,,Pam Casale Telford,R,,USA,22.2012320329,52,,6-3 6-1,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,007,200221,,,Dianne Balestrat,U,,AUS,29.5605749487,25,,200455,,,Katerina Maleeva,U,,BUL,16.8213552361,33,,6-7 6-1 6-3,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,008,200453,5,,Catarina Lindqvist Ryan,U,,SWE,22.7214236824,13,,200464,,,Ann Henricksson,U,,USA,26.3381245722,46,,7-5 6-1,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,009,200387,9,,Anne White,U,,USA,24.4271047228,22,,200362,,,Liz Smylie,U,,AUS,22.893908282,47,,3-4 RET,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,010,200496,,,Terry Phelps,U,,USA,19.2060232717,23,,200466,,,Molly Van Nostrand,U,,USA,20.9746748802,41,,3-6 6-2 7-6,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,011,200444,,,Elise Burgin,U,,USA,23.9945242984,30,,200390,,,Mary Lou Daniels,R,,USA,24.5722108145,69,,6-2 7-5,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,012,200377,4,,Helena Sukova,R,,CZE,21.0212183436,7,,200384,,,Eva Pfaff,U,,GER,25.0568104038,34,,6-1 6-1,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,013,200389,8,,Kathy Jordan,U,,USA,26.2477754962,15,,200436,,,Carina Karlsson,U,,SWE,22.4750171116,,,6-1 7-5,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,014,200959,,,Mareen Louie Harper,R,,USA,25.5468856947,48,,200472,,,Helen Kelesi,U,,CAN,16.295687885,29,,6-7 6-0 7-6,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,015,200366,,,Sylvia Hanika,U,,GER,26.2559890486,27,,200421,,,Pascale Paradis Mangon,R,,FRA,19.8576317591,53,,6-4 7-6,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,016,200348,2,,Hana Mandlikova,R,,AUS,24.0328542094,5,,200630,,,Laura Gildemeister,U,,PER,22.1382614648,62,,6-2 7-6,3,R32
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,017,200293,1,,Martina Navratilova,L,173,USA,29.3716632444,1,,200457,,,Andrea Holikova,U,,TCH,18.1300479124,,,6-0 6-4,3,R16
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,018,200408,,,Alycia Moulton,U,,USA,25.0349075975,26,,200375,7,,Barbara Potter,U,,USA,24.3613963039,17,,6-3 2-6 6-3,3,R16
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,019,200360,3,,Pam Shriver,R,,USA,23.6632443532,6,,200422,,,Raffaella Reggi Concato,U,,ITA,20.2628336756,40,,6-1 6-2,3,R16
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,020,200221,,,Dianne Balestrat,U,,AUS,29.5605749487,25,,200453,5,,Catarina Lindqvist Ryan,U,,SWE,22.7214236824,13,,7-5 6-4,3,R16
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,021,200496,,,Terry Phelps,U,,USA,19.2060232717,23,,200387,9,,Anne White,U,,USA,24.4271047228,22,,6-3 6-2,3,R16
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,022,200377,4,,Helena Sukova,R,,CZE,21.0212183436,7,,200444,,,Elise Burgin,U,,USA,23.9945242984,30,,6-1 6-2,3,R16
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,023,200389,8,,Kathy Jordan,U,,USA,26.2477754962,15,,200959,,,Mareen Louie Harper,R,,USA,25.5468856947,48,,6-3 6-1,3,R16
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,024,200348,2,,Hana Mandlikova,R,,AUS,24.0328542094,5,,200366,,,Sylvia Hanika,U,,GER,26.2559890486,27,,6-3 6-2,3,R16
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,025,200293,1,,Martina Navratilova,L,173,USA,29.3716632444,1,,200408,,,Alycia Moulton,U,,USA,25.0349075975,26,,6-3 6-1,3,QF
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,026,200360,3,,Pam Shriver,R,,USA,23.6632443532,6,,200221,,,Dianne Balestrat,U,,AUS,29.5605749487,25,,6-2 6-4,3,QF
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,027,200377,4,,Helena Sukova,R,,CZE,21.0212183436,7,,200496,,,Terry Phelps,U,,USA,19.2060232717,23,,7-6 6-0,3,QF
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,028,200348,2,,Hana Mandlikova,R,,AUS,24.0328542094,5,,200389,8,,Kathy Jordan,U,,USA,26.2477754962,15,,6-3 6-4,3,QF
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,029,200293,1,,Martina Navratilova,L,173,USA,29.3716632444,1,,200360,3,,Pam Shriver,R,,USA,23.6632443532,6,,6-4 6-4,3,SF
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,030,200377,4,,Helena Sukova,R,,CZE,21.0212183436,7,,200348,2,,Hana Mandlikova,R,,AUS,24.0328542094,5,,6-2 2-6 6-3,3,SF
1986-W-WT-USA-09A-1986,US Indoors,Carpet,32,W,19860303,031,200293,1,,Martina Navratilova,L,173,USA,29.3716632444,1,,200377,4,,Helena Sukova,R,,CZE,21.0212183436,7,,3-6 6-0 7-6,3,F
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,001,200422,,,Raffaella Reggi Concato,U,,ITA,20.1095140315,42,,200398,,,Iva Budarova,U,,TCH,25.4346338125,57,,6-4 6-2,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,002,200466,,,Molly Van Nostrand,U,,USA,20.8213552361,45,,200628,,,Sabrina Goles,U,,YUG,20.5941136208,54,,6-4 6-1,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,003,200423,11,,Carling Bassett Seguso,U,,CAN,18.2450376454,15,,200372,,,Bettina Bunge,U,,GER,22.5681040383,23,,6-1 6-4,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,004,200453,9,,Catarina Lindqvist Ryan,U,,SWE,22.5681040383,13,,200455,,,Katerina Maleeva,U,,BUL,16.6680355921,28,,6-0 7-5,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,005,201035,,,Kate Gompert,U,,USA,22.9869952088,25,,200362,,,Liz Smylie,U,,AUS,22.7405886379,43,,6-7 6-1,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,006,200679,,Q,Caroline Kuhlman,U,,USA,19.3675564682,68,,200399,,Q,Jennifer Mundel,U,,RSA,23.961670089,,,6-3 6-2,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,007,200725,,,Sandra Cecchini,U,,ITA,20.8569472964,49,,200585,,,Kathy Horvath,U,,USA,20.3668720055,50,,6-2 6-4,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,008,200445,,,Svetlana Cherneva,U,,RUS,23.2470910335,,,200407,,,Camille Benjamin,U,,USA,19.5975359343,62,,7-5 7-6,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,009,200991,,,Joanne Russell,U,,USA,31.1868583162,,,200664,13,,Stephanie Rehe,U,,USA,16.1697467488,18,,6-4 4-6 6-3,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,010,200496,,,Terry Phelps,U,,USA,19.0527036277,29,,200340,,Q,Marcella Mesker,U,,NED,26.6255989049,69,,7-6 6-2,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,011,200444,,,Elise Burgin,U,,USA,23.8412046543,27,,200464,,,Ann Henricksson,U,,USA,26.1848049281,53,,6-2 6-2,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,012,200333,,,Betsy Nagelsen,R,,USA,29.2046543463,44,,200408,,,Alycia Moulton,U,,USA,24.8815879535,36,,6-1 6-3,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,013,200221,,,Dianne Balestrat,U,,AUS,29.4072553046,30,,200390,,,Mary Lou Daniels,R,,USA,24.4188911704,60,,6-0 6-3,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,014,200452,,,Tine Scheuer Larsen,U,,DEN,19.819301848,52,,200959,,,Mareen Louie Harper,R,,USA,25.3935660507,22,,7-5 6-3,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,015,200392,,,Jo Durie,R,,GBR,25.4455852156,26,,200389,14,,Kathy Jordan,U,,USA,26.0944558522,19,,6-4 6-1,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,016,200209,10,,Wendy Turnbull,U,,AUS,33.1115674196,14,,201015,,,Grace Kim,U,,USA,17.7248459959,,,6-2 6-1,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,017,200405,,,Susan Mascarin,U,,USA,21.5249828884,48,,200421,,,Pascale Paradis Mangon,R,,FRA,19.704312115,47,,7-5 6-2,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,018,200989,,Q,Leigh Anne Thompson,U,,USA,21.9958932238,,,200461,,LL,Lisa Spain Short,R,,USA,23.4825462012,,,6-2 6-2,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,019,200415,,,Catherine Suire,U,,FRA,26.3107460643,106,,200366,,,Sylvia Hanika,U,,GER,26.1026694045,21,,W/O,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,020,200994,,,Michelle Torres,U,,USA,18.5297741273,56,,200468,,Q,Hu Na,U,,USA,22.726899384,97,,6-7 7-5 6-4,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,021,200357,,,Rosalyn Nideffer,R,,USA,25.1772758385,38,,200575,,,Anna Ivan,U,,USA,19.9698836413,65,,6-3 7-5,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,022,200533,,,Pam Casale Telford,R,,USA,22.0479123888,34,,200442,12,,Andrea Temesvari,R,,HUN,19.6988364134,16,,7-6 7-6,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,023,200472,,,Helen Kelesi,U,,CAN,16.1423682409,46,,200450,,,Larisa Savchenko,U,,URS,19.4633812457,55,,6-3 6-3,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,024,201019,,Q,Melissa Gurney,U,,USA,16.5366187543,81,,201022,,,Debbie Spence Nasim,U,,USA,18.4120465435,35,,6-2 6-0,3,R64
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,025,200293,1,,Martina Navratilova,L,173,USA,29.2183436003,1,,200422,,,Raffaella Reggi Concato,U,,ITA,20.1095140315,42,,6-1 6-2,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,026,200423,11,,Carling Bassett Seguso,U,,CAN,18.2450376454,15,,200466,,,Molly Van Nostrand,U,,USA,20.8213552361,45,,4-6 6-2 6-0,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,027,200453,9,,Catarina Lindqvist Ryan,U,,SWE,22.5681040383,13,,201035,,,Kate Gompert,U,,USA,22.9869952088,25,,6-2 6-3,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,028,200373,7,,Bonnie Gadusek,U,,USA,22.3216974675,10,,200679,,Q,Caroline Kuhlman,U,,USA,19.3675564682,68,,6-1 6-4,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,029,200360,3,,Pam Shriver,R,,USA,23.5099247091,4,,200725,,,Sandra Cecchini,U,,ITA,20.8569472964,49,,6-3 6-0,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,030,200445,,,Svetlana Cherneva,U,,RUS,23.2470910335,,,200991,,,Joanne Russell,U,,USA,31.1868583162,,,6-3 4-6 6-3,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,031,200496,,,Terry Phelps,U,,USA,19.0527036277,29,,200444,,,Elise Burgin,U,,USA,23.8412046543,27,,6-2 4-6 6-0,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,032,200377,6,,Helena Sukova,R,,CZE,20.8678986995,9,,200333,,,Betsy Nagelsen,R,,USA,29.2046543463,44,,6-1 6-1,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,033,200221,,,Dianne Balestrat,U,,AUS,29.4072553046,30,,200401,5,,Manuela Maleeva Fragniere,R,,SUI,18.893908282,7,,7-6 4-6 6-1,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,034,200392,,,Jo Durie,R,,GBR,25.4455852156,26,,200452,,,Tine Scheuer Larsen,U,,DEN,19.819301848,52,,5-7 7-6 6-4,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,035,200209,10,,Wendy Turnbull,U,,AUS,33.1115674196,14,,200405,,,Susan Mascarin,U,,USA,21.5249828884,48,,6-3 6-3,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,036,200354,4,,Claudia Kohde Kilsch,R,,GER,22.0725530459,5,,200989,,Q,Leigh Anne Thompson,U,,USA,21.9958932238,,,W/O,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,037,200419,8,,Kathy Rinaldi Stunkel,U,,USA,18.7898699521,11,,200415,,,Catherine Suire,U,,FRA,26.3107460643,106,,6-2 7-6,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,038,200357,,,Rosalyn Nideffer,R,,USA,25.1772758385,38,,200994,,,Michelle Torres,U,,USA,18.5297741273,56,,6-4 7-6,3,R32
1986-W-WT-USA-01A-1986,Washington,Carpet,56,W,19860106,039,200472,,,Helen Kelesi,U,,CAN,16.1423682409,46,,200533,,,Pam Casale Telford,R,,USA,22.0479123888,34,,6-4 4-6 7-5,3,R32
